нуYPredicted,Var2
12.2237,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\156950.jpg
17.1974,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\156982.jpg
8.239523,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\156990.jpg
14.44936,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157024.jpg
14.23258,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157047.jpg
11.63159,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157049.jpg
16.78214,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157066.jpg
28.28698,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157081.jpg
17.77198,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157082.jpg
9.18078,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157125.jpg
12.57475,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157155.jpg
12.86859,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157223.jpg
23.24703,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157283.jpg
20.73869,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157287.jpg
15.48803,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157291.jpg
15.43453,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157316.jpg
15.96153,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157433.jpg
29.72947,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157479.jpg
16.06345,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157499.jpg
11.64359,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157508.jpg
17.37162,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157585.jpg
15.34882,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157678.jpg
16.02784,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157729.jpg
9.93144,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157745.jpg
19.22227,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157798.jpg
16.9073,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157843.jpg
13.75167,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157901.jpg
21.25372,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157914.jpg
21.95672,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157923.jpg
15.18444,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\157961.jpg
16.75863,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158000.jpg
16.43522,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158001.jpg
10.27652,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158087.jpg
11.16798,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158143.jpg
16.25701,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158183.jpg
9.804211,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158246.jpg
25.45245,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158330.jpg
12.13708,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158417.jpg
25.53661,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158472.jpg
15.02099,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158477.jpg
14.13318,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158543.jpg
9.965058,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158576.jpg
11.49905,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158583.jpg
16.43648,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158591.jpg
15.63238,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158624.jpg
20.45716,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158699.jpg
11.94298,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158706.jpg
16.66936,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158708.jpg
20.12472,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158715.jpg
11.8913,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158776.jpg
12.31122,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158859.jpg
19.11482,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158864.jpg
13.60868,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\158961.jpg
12.79285,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159027.jpg
8.688166,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159081.jpg
17.03694,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159102.jpg
14.9183,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159171.jpg
9.184001,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159229.jpg
10.08874,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159264.jpg
18.28716,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159286.jpg
12.86154,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159289.jpg
19.7544,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159298.jpg
10.30679,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159354.jpg
19.46473,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159471.jpg
11.09963,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159505.jpg
15.25906,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159524.jpg
10.57437,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159554.jpg
15.12158,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159560.jpg
13.08669,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159584.jpg
19.1198,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159616.jpg
12.56451,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159646.jpg
20.08539,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159693.jpg
19.63708,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159728.jpg
11.10674,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159759.jpg
21.55285,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159773.jpg
10.81844,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159855.jpg
20.52674,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159877.jpg
15.20978,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\159944.jpg
25.01026,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160014.jpg
11.65573,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160015.jpg
13.19812,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160034.jpg
14.12272,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160054.jpg
16.82763,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160081.jpg
15.08536,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160186.jpg
18.99383,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160187.jpg
14.43236,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160217.jpg
17.15589,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160240.jpg
11.0762,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160259.jpg
12.06497,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160305.jpg
24.14793,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160378.jpg
29.28284,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160405.jpg
21.20404,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160442.jpg
16.97511,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160462.jpg
18.97734,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160499.jpg
18.86226,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160505.jpg
13.09902,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160509.jpg
13.91131,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160564.jpg
22.0453,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160616.jpg
7.907845,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160741.jpg
20.0496,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160743.jpg
7.797358,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160796.jpg
9.935064,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160801.jpg
16.81676,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160821.jpg
18.04146,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160843.jpg
13.60773,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160864.jpg
15.553,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160869.jpg
18.63939,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160893.jpg
10.53834,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160903.jpg
11.86941,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160959.jpg
16.65884,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\160965.jpg
10.37584,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161035.jpg
16.80636,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161052.jpg
15.1126,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161053.jpg
13.33723,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161059.jpg
18.58663,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161070.jpg
10.98634,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161098.jpg
7.747329,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161238.jpg
27.0036,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161259.jpg
10.26661,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161286.jpg
18.79654,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161321.jpg
14.39607,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161390.jpg
21.0177,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161393.jpg
26.64168,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161405.jpg
14.4,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161479.jpg
14.08041,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161498.jpg
19.23656,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161612.jpg
9.964749,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161659.jpg
21.8299,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161684.jpg
11.1205,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161715.jpg
14.71763,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161741.jpg
17.4762,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161846.jpg
12.75904,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161867.jpg
17.082,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161947.jpg
13.6498,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161952.jpg
19.91204,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\161988.jpg
8.083734,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162002.jpg
22.99225,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162057.jpg
10.06964,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162071.jpg
17.87387,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162072.jpg
18.22496,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162111.jpg
14.08107,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162185.jpg
15.45097,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162214.jpg
13.59762,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162286.jpg
13.85445,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162353.jpg
13.73198,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162392.jpg
13.45936,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162404.jpg
11.27819,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162492.jpg
16.12325,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162588.jpg
21.89692,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162713.jpg
10.17013,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162741.jpg
17.70672,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162747.jpg
11.91666,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162835.jpg
18.52454,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\162958.jpg
16.07879,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163046.jpg
18.98271,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163049.jpg
19.84976,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163074.jpg
19.29593,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163185.jpg
25.27853,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163240.jpg
9.249923,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163299.jpg
17.16508,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163300.jpg
13.53579,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163361.jpg
17.3873,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163529.jpg
13.86245,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163547.jpg
14.99258,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163560.jpg
14.81491,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163567.jpg
24.71314,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163596.jpg
23.46674,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163623.jpg
30.16574,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163659.jpg
10.57539,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163810.jpg
17.54686,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163815.jpg
19.00434,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163849.jpg
11.28476,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163882.jpg
9.935969,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163978.jpg
30.86015,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163979.jpg
9.017576,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\163990.jpg
7.44771,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164070.jpg
14.51705,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164088.jpg
17.27857,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164093.jpg
14.88679,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164112.jpg
31.11333,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164298.jpg
20.83387,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164367.jpg
19.67621,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164449.jpg
9.887358,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164461.jpg
14.06627,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164547.jpg
14.25677,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164589.jpg
12.40099,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164615.jpg
17.24177,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164662.jpg
18.2765,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164681.jpg
14.41651,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164726.jpg
22.73742,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164870.jpg
12.45411,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164908.jpg
15.49892,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\164929.jpg
10.33481,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165060.jpg
28.27538,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165088.jpg
11.40911,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165115.jpg
22.61542,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165123.jpg
8.806906,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165129.jpg
22.3884,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165142.jpg
18.92972,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165160.jpg
18.29675,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165217.jpg
20.21766,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165218.jpg
16.28377,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165242.jpg
9.991145,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165273.jpg
15.85786,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165295.jpg
17.2307,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165351.jpg
11.88548,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165361.jpg
13.24851,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165375.jpg
10.19399,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165484.jpg
16.62943,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165512.jpg
24.39913,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165537.jpg
16.18703,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165549.jpg
17.06418,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165575.jpg
19.83541,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165665.jpg
16.1583,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165701.jpg
12.30042,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165796.jpg
14.55962,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165798.jpg
13.20885,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165803.jpg
14.7925,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165882.jpg
15.4094,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165916.jpg
15.85731,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\165943.jpg
13.36208,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166252.jpg
11.75618,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166278.jpg
23.23593,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166322.jpg
18.38353,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166324.jpg
11.62571,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166355.jpg
25.05883,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166389.jpg
18.39964,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166408.jpg
15.18637,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166545.jpg
14.84493,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166560.jpg
17.5389,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166568.jpg
10.31283,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166583.jpg
17.37704,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166586.jpg
13.94217,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166598.jpg
16.95554,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166646.jpg
16.68619,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166688.jpg
21.77148,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166768.jpg
15.87708,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166858.jpg
10.44093,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\166968.jpg
11.93535,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167027.jpg
20.29646,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167042.jpg
10.33118,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167122.jpg
24.38914,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167150.jpg
11.70179,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167208.jpg
6.782727,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167228.jpg
8.355951,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167231.jpg
20.80384,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167255.jpg
16.51261,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167342.jpg
16.74877,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167343.jpg
11.87392,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167370.jpg
20.06349,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167376.jpg
11.23663,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167394.jpg
11.69861,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167413.jpg
17.3835,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167424.jpg
7.51333,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167430.jpg
18.70772,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167471.jpg
15.69072,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167493.jpg
17.57857,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167529.jpg
9.356959,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167539.jpg
7.468733,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167552.jpg
12.23953,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167619.jpg
26.7025,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167623.jpg
11.46686,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167643.jpg
12.60274,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167679.jpg
18.73797,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167723.jpg
8.628686,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167731.jpg
23.91193,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167794.jpg
16.95578,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167797.jpg
14.54297,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167819.jpg
19.83526,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167856.jpg
10.11658,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167866.jpg
11.91894,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167876.jpg
18.15292,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\167887.jpg
15.3873,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\168019.jpg
14.18926,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\168119.jpg
14.26447,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\168179.jpg
17.76908,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\168229.jpg
16.77552,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\168236.jpg
9.674953,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\168284.jpg
17.37411,C:\Users\Lenovo\PycharmProjects\avantgarde\data\images\20-50\train\41\168328.jpg
